city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,CapitalEurope
Shimizuchō,Shimizucho,35.0992,138.9028,Japan,JP,JPN,Shizuoka,,31652,1392909115,No
Nagato,Nagato,34.3711,131.1822,Japan,JP,JPN,Yamaguchi,,32183,1392904724,No
Bizen,Bizen,34.745,134.1881,Japan,JP,JPN,Okayama,,32077,1392003450,No
Ōdachō-ōda,Odacho-oda,35.1922,132.4997,Japan,JP,JPN,Shimane,,32102,1392184583,No
Shima,Shima,39.5547,141.1678,Japan,JP,JPN,Iwate,,32036,1392952545,No
Yaese,Yaese,26.1582,127.7186,Japan,JP,JPN,Okinawa,,30974,1392003385,No
Chūō,Chuo,35.5997,138.5172,Japan,JP,JPN,Yamanashi,,31053,1392999994,No
Namegata,Namegata,35.9903,140.4892,Japan,JP,JPN,Ibaraki,,31828,1392906263,No
Komagane,Komagane,35.7289,137.9339,Japan,JP,JPN,Nagano,,31763,1392438911,No
Sasaguri,Sasaguri,33.6239,130.5264,Japan,JP,JPN,Fukuoka,,31092,1392528017,No
Katagami,Katagami,39.8833,139.9889,Japan,JP,JPN,Akita,,31558,1392973238,No
Kuroishi,Kuroishi,40.6428,140.5944,Japan,JP,JPN,Aomori,,31604,1392880554,No
Maebara,Maebara,35.1142,140.0989,Japan,JP,JPN,Chiba,,31554,1392895244,No
Ayabe,Ayabe,35.2989,135.2586,Japan,JP,JPN,Kyōto,,31537,1392801118,No
Yawatahama-shi,Yawatahama-shi,33.4631,132.4233,Japan,JP,JPN,Ehime,minor,31363,1392674556,No
Ibaraki,Ibaraki,36.2869,140.4247,Japan,JP,JPN,Ibaraki,,31278,1392003422,No
Okagaki,Okagaki,33.8536,130.6114,Japan,JP,JPN,Fukuoka,,30891,1392003395,No
Hitoyoshi,Hitoyoshi,32.21,130.7625,Japan,JP,JPN,Kumamoto,,31332,1392003176,No
Kaminokawa,Kaminokawa,36.4333,139.9167,Japan,JP,JPN,Tochigi,,30886,1392906156,No
Yaita,Yaita,36.8067,139.9242,Japan,JP,JPN,Tochigi,,31145,1392031620,No
Nantan,Nantan,35.1072,135.47,Japan,JP,JPN,Kyōto,,31075,1392003194,No
Omaezaki,Omaezaki,34.6381,138.1281,Japan,JP,JPN,Shizuoka,,30562,1392319177,No
Kamisato,Kamisato,36.2519,139.1447,Japan,JP,JPN,Saitama,,29987,1392003248,No
Inami,Inami,34.7489,134.9136,Japan,JP,JPN,Hyōgo,,30148,1392003476,No
Kanzakimachi-kanzaki,Kanzakimachi-kanzaki,33.3108,130.3731,Japan,JP,JPN,Saga,,30686,1392684338,No
Yanai,Yanai,33.9639,132.1017,Japan,JP,JPN,Yamaguchi,,30461,1392003062,No
Yunoshima,Yunoshima,35.8058,137.2442,Japan,JP,JPN,Gifu,,30641,1392006188,No
Motomiya,Motomiya,37.5133,140.3939,Japan,JP,JPN,Fukushima,,30253,1392717520,No
Nanyō,Nanyo,38.0553,140.1483,Japan,JP,JPN,Yamagata,,30343,1392003388,No
Ono,Ono,35.9806,136.4875,Japan,JP,JPN,Fukui,,30449,1392999992,No
Hirakawachō,Hirakawacho,40.5842,140.5664,Japan,JP,JPN,Aomori,,30326,1392839223,No
Togitsu,Togitsu,32.8289,129.8486,Japan,JP,JPN,Nagasaki,,29025,1392037686,No
Tsuru,Tsuru,35.5514,138.9056,Japan,JP,JPN,Yamanashi,,30193,1392003063,No
Myōkō,Myoko,37.0333,138.25,Japan,JP,JPN,Niigata,,30300,1392003161,No
Tsuruno,Tsuruno,40.8089,140.38,Japan,JP,JPN,Aomori,,30164,1392798246,No
Matsubushi,Matsubushi,35.9258,139.8153,Japan,JP,JPN,Saitama,,28494,1392883192,No
Sue,Sue,33.5872,130.5072,Japan,JP,JPN,Fukuoka,,28489,1392341153,No
Yoshida,Yoshida,34.7708,138.2519,Japan,JP,JPN,Shizuoka,,28811,1392003313,No
Chikuzen,Chikuzen,33.4569,130.5953,Japan,JP,JPN,Fukuoka,,29608,1392999988,No
Inagawa,Inagawa,34.895,135.3761,Japan,JP,JPN,Hyōgo,,29571,1392003473,No
Kitaakita,Kitaakita,40.2261,140.3708,Japan,JP,JPN,Akita,,29696,1392003362,No
Takanezawa,Takanezawa,36.6311,139.9867,Japan,JP,JPN,Tochigi,,29123,1392003299,No
Tōmi,Tomi,36.3594,138.3306,Japan,JP,JPN,Nagano,,29213,1392003077,No
Shibushi,Shibushi,31.4772,131.0999,Japan,JP,JPN,Kagoshima,,29267,1392003073,No
Agui,Agui,34.9325,136.9156,Japan,JP,JPN,Aichi,,28176,1392003310,No
Kaminoyama,Kaminoyama,38.1497,140.2678,Japan,JP,JPN,Yamagata,,29141,1392003302,No
Ikaruga,Ikaruga,34.6167,135.7333,Japan,JP,JPN,Nara,,27330,1392003493,No
Kōshū,Koshu,35.7053,138.7294,Japan,JP,JPN,Yamanashi,,29017,1392003139,No
Nirasaki,Nirasaki,35.7089,138.4464,Japan,JP,JPN,Yamanashi,,28896,1392409307,No
Hanawa,Hanawa,40.2158,140.7883,Japan,JP,JPN,Akita,,28929,1392488669,No
Hirado,Hirado,33.3681,129.5539,Japan,JP,JPN,Nagasaki,minor,28822,1392812578,No
Takahashi,Takahashi,34.791,133.6168,Japan,JP,JPN,Okayama,,28825,1392003457,No
Ogawa,Ogawa,36.0533,139.2661,Japan,JP,JPN,Saitama,,28386,1392897605,No
Oyabe,Oyabe,36.6833,136.8667,Japan,JP,JPN,Toyama,,28634,1392185523,No
Saito,Saito,32.1086,131.4014,Japan,JP,JPN,Miyazaki,,28618,1392000777,No
Aioi,Aioi,34.8036,134.4681,Japan,JP,JPN,Hyōgo,,28350,1392132001,No
Asago,Asago,35.325,134.85,Japan,JP,JPN,Hyōgo,,28586,1392003122,No
Izu,Izu,34.9767,138.9469,Japan,JP,JPN,Shizuoka,,28493,1392453323,No
Tsushima,Tsushima,34.2028,129.2875,Japan,JP,JPN,Nagasaki,,28456,1392003427,No
Higashikagawa,Higashikagawa,34.2439,134.3589,Japan,JP,JPN,Kagawa,,28305,1392003245,No
Taiwa,Taiwa,38.4464,140.8864,Japan,JP,JPN,Miyagi,,28307,1392003533,No
Hiji,Hiji,33.3708,131.5303,Japan,JP,JPN,Ōita,,27887,1392251373,No
Obama,Obama,35.4956,135.7467,Japan,JP,JPN,Fukui,,28142,1392050824,No
Honchō,Honcho,41.8958,140.6944,Japan,JP,JPN,Hokkaidō,,28073,1392772650,No
Mima,Mima,34.0533,134.17,Japan,JP,JPN,Tokushima,,28087,1392003474,No
Tainai,Tainai,38.0667,139.4167,Japan,JP,JPN,Niigata,,28004,1392439704,No
Yahaba,Yahaba,39.6058,141.1431,Japan,JP,JPN,Iwate,,27638,1392003189,No
Kakuda,Kakuda,37.9772,140.7819,Japan,JP,JPN,Miyagi,,27848,1392278934,No
Hikawa,Hikawa,35.3929,132.8432,Japan,JP,JPN,Shimane,,27641,1392003296,No
Kashima,Kashima,33.1042,130.0986,Japan,JP,JPN,Saga,,27710,1392003378,No
Ōuda-yamaguchi,Ouda-yamaguchi,34.5278,135.9525,Japan,JP,JPN,Nara,,27747,1392926898,No
Uchinada,Uchinada,36.6536,136.645,Japan,JP,JPN,Ishikawa,,26503,1392003199,No
Kitsuki,Kitsuki,33.42,131.6184,Japan,JP,JPN,Ōita,,27668,1392339287,No
Itako,Itako,35.9472,140.5553,Japan,JP,JPN,Ibaraki,,27373,1392908453,No
Ukiha,Ukiha,33.3472,130.755,Japan,JP,JPN,Fukuoka,,27474,1392003451,No
Gojō,Gojo,34.352,135.6937,Japan,JP,JPN,Nara,,27578,1392081561,No
Niimi,Niimi,34.9772,133.4703,Japan,JP,JPN,Okayama,,27526,1392904313,No
Takahagi,Takahagi,36.7136,140.7097,Japan,JP,JPN,Ibaraki,,27251,1392592116,No
Awara,Awara,36.2114,136.2289,Japan,JP,JPN,Fukui,,27107,1392157496,No
Ichikikushikino,Ichikikushikino,31.7147,130.2719,Japan,JP,JPN,Kagoshima,,27080,1392003195,No
Akitakata,Akitakata,34.6664,132.7039,Japan,JP,JPN,Hiroshima,,27249,1392003327,No
Miki,Miki,34.2683,134.1344,Japan,JP,JPN,Kagawa,,26859,1392000455,No
Nayoro,Nayoro,44.3558,142.4633,Japan,JP,JPN,Hokkaidō,,27062,1392003247,No
Tarui,Tarui,35.3667,136.5333,Japan,JP,JPN,Gifu,,26558,1392301201,No
Yōrō,Yoro,35.3083,136.5614,Japan,JP,JPN,Gifu,,26565,1392003218,No
Miyanaga,Miyanaga,33.7236,130.6667,Japan,JP,JPN,Fukuoka,,26690,1392770083,No
Ōtake,Otake,34.2,132.2167,Japan,JP,JPN,Hiroshima,,26458,1392671781,No
Tōin,Toin,35.0742,136.5836,Japan,JP,JPN,Mie,,25658,1392003067,No
Shingū,Shingu,33.7167,136,Japan,JP,JPN,Mie,,26628,1392301953,No
Makubetsu,Makubetsu,42.9083,143.3561,Japan,JP,JPN,Hokkaidō,,26444,1392003307,No
Ōra,Ora,36.2639,139.4675,Japan,JP,JPN,Gunma,,25623,1392001653,No
Arida,Arida,34.0831,135.1278,Japan,JP,JPN,Wakayama,,25737,1392003442,No
Kami,Kami,33.6039,133.6861,Japan,JP,JPN,Kōchi,,26376,1392003485,No
Saikaichō-kobagō,Saikaicho-kobago,32.9331,129.6431,Japan,JP,JPN,Nagasaki,,26188,1392114454,No
Ōguchi,Oguchi,35.3325,136.9078,Japan,JP,JPN,Aichi,,24234,1392003283,No
Nagai,Nagai,38.1078,140.0406,Japan,JP,JPN,Yamagata,,25836,1392003142,No
Tosa,Tosa,33.4961,133.4253,Japan,JP,JPN,Kōchi,,25665,1392003205,No
Ōmachi,Omachi,36.5,137.85,Japan,JP,JPN,Nagano,,25883,1392979595,No
Miyaki,Miyaki,33.325,130.4544,Japan,JP,JPN,Saga,,25386,1392003521,No
Kunisakimachi-tsurugawa,Kunisakimachi-tsurugawa,33.5653,131.7317,Japan,JP,JPN,Ōita,,25790,1392098659,No
Ureshinomachi-shimojuku,Ureshinomachi-shimojuku,33.1278,130.06,Japan,JP,JPN,Saga,,25593,1392832096,No
Nogi,Nogi,36.2331,139.7408,Japan,JP,JPN,Tochigi,,24903,1392003268,No
Ishii,Ishii,34.0747,134.4406,Japan,JP,JPN,Tokushima,,24856,1392141128,No
Mimata,Mimata,31.7308,131.125,Japan,JP,JPN,Miyazaki,,25474,1392003371,No
Fujikawaguchiko,Fujikawaguchiko,35.4972,138.755,Japan,JP,JPN,Yamanashi,,25495,1392003259,No
Mimasaka,Mimasaka,35.0086,134.1486,Japan,JP,JPN,Okayama,,25497,1392001207,No
Yamagata,Yamagata,35.5061,136.7814,Japan,JP,JPN,Gifu,,25325,1392860202,No
Kamo,Kamo,37.6667,139.0333,Japan,JP,JPN,Niigata,,25086,1392480203,No
Aridagawa,Aridagawa,34.0575,135.2161,Japan,JP,JPN,Wakayama,,25169,1392003510,No
Tōno,Tono,39.3275,141.5336,Japan,JP,JPN,Iwate,,25181,1392078638,No
Minowa,Minowa,35.915,137.9819,Japan,JP,JPN,Nagano,,24887,1392003517,No
Ninohe,Ninohe,40.2711,141.3047,Japan,JP,JPN,Iwate,,25083,1392003135,No
Tateyama,Tateyama,36.6667,137.3167,Japan,JP,JPN,Toyama,,24996,1392003449,No
Iki,Iki,33.7489,129.6939,Japan,JP,JPN,Nagasaki,,24873,1392003437,No
Nemuro,Nemuro,43.33,145.5831,Japan,JP,JPN,Hokkaidō,,24858,1392003428,No
Aso,Aso,32.9373,131.0801,Japan,JP,JPN,Kumamoto,,24820,1392003066,No
Oga,Oga,39.8867,139.8478,Japan,JP,JPN,Akita,,24690,1392185256,No
Oirase,Oirase,40.5992,141.3978,Japan,JP,JPN,Aomori,,24407,1392003070,No
Gose,Gose,34.4633,135.7403,Japan,JP,JPN,Nara,,24317,1392003367,No
Nasukarasuyama,Nasukarasuyama,36.6569,140.1517,Japan,JP,JPN,Tochigi,,24456,1392480551,No
Buzen,Buzen,33.6117,131.1303,Japan,JP,JPN,Fukuoka,,24369,1392003411,No
Sakai,Sakai,36.1086,139.795,Japan,JP,JPN,Ibaraki,,24035,1392827163,No
Senboku,Senboku,39.7,140.7306,Japan,JP,JPN,Akita,,24515,1392802025,No
Ōgawara,Ogawara,38.05,140.7336,Japan,JP,JPN,Miyagi,,23586,1392003441,No
Isa,Isa,32.0572,130.6131,Japan,JP,JPN,Kagoshima,,24131,1392003324,No
Kamiamakusa,Kamiamakusa,32.5875,130.4306,Japan,JP,JPN,Kumamoto,,23973,1392003074,No
Misato,Misato,38.5444,141.0569,Japan,JP,JPN,Miyagi,,23796,1392003276,No
Yugawara,Yugawara,35.1478,139.1083,Japan,JP,JPN,Kanagawa,,23480,1392003107,No
Wajimazakimachi,Wajimazakimachi,37.3906,136.8992,Japan,JP,JPN,Ishikawa,,23906,1392449990,No
Ikeda,Ikeda,35.4422,136.5731,Japan,JP,JPN,Gifu,,23310,1392003225,No
Nyūzen,Nyuzen,36.9333,137.5,Japan,JP,JPN,Toyama,,23537,1392959152,No
Takehara,Takehara,34.3417,132.9069,Japan,JP,JPN,Hiroshima,,23631,1392241539,No
Hachimantai,Hachimantai,39.9264,141.0953,Japan,JP,JPN,Iwate,,23742,1392427072,No
Tadotsu,Tadotsu,34.2725,133.7536,Japan,JP,JPN,Kagawa,,22813,1392003312,No
Miyoshi,Miyoshi,34.026,133.8072,Japan,JP,JPN,Tokushima,,23500,1392003203,No
Nasu,Nasu,37.0197,140.1211,Japan,JP,JPN,Tochigi,,23435,1392003453,No
Kumano,Kumano,34.3358,132.5844,Japan,JP,JPN,Hiroshima,,22760,1392003231,No
Nakagusuku,Nakagusuku,26.2672,127.7911,Japan,JP,JPN,Okinawa,,21924,1392003297,No
Yoshioka,Yoshioka,36.4475,139.0103,Japan,JP,JPN,Gunma,,22234,1392003196,No
Minamata,Minamata,32.2167,130.4,Japan,JP,JPN,Kumamoto,,23155,1392003179,No
Mine,Mine,34.1667,131.2058,Japan,JP,JPN,Yamaguchi,,23236,1392003146,No
Gobō,Gobo,33.8914,135.1525,Japan,JP,JPN,Wakayama,,22744,1392651383,No
Nakashunbetsu,Nakashunbetsu,43.5553,144.9714,Japan,JP,JPN,Hokkaidō,,23211,1392557467,No
Nikaho,Nikaho,39.2031,139.9078,Japan,JP,JPN,Akita,,22981,1392175644,No
Meiwa,Meiwa,34.5478,136.6236,Japan,JP,JPN,Mie,,22523,1392003513,No
Ōno,Ono,35.4706,136.6275,Japan,JP,JPN,Gifu,,22375,1392999993,No
Ayagawa,Ayagawa,34.2494,133.9231,Japan,JP,JPN,Kagawa,,22730,1392003219,No
Mihama,Mihama,34.7789,136.9083,Japan,JP,JPN,Aichi,,22440,1392003460,No
Gōtsuchō,Gotsucho,35.0114,132.2211,Japan,JP,JPN,Shimane,,22838,1392030464,No
Uenohara,Uenohara,35.6303,139.1086,Japan,JP,JPN,Kanagawa,,22557,1392602835,No
Furukawa,Furukawa,36.2383,137.1861,Japan,JP,JPN,Gifu,,22585,1392467496,No
Yokoshibahikari,Yokoshibahikari,35.6656,140.5042,Japan,JP,JPN,Chiba,,22271,1392003398,No
Ōtsuki,Otsuki,35.6106,138.94,Japan,JP,JPN,Yamanashi,,22356,1392398648,No
Takahata,Takahata,38.0028,140.1892,Japan,JP,JPN,Yamagata,,22242,1392054677,No
Murayama,Murayama,38.4833,140.3803,Japan,JP,JPN,Yamagata,,22222,1392537300,No
Honmachi,Honmachi,36.0608,136.5006,Japan,JP,JPN,Fukui,,22047,1392794270,No
Shiroishi,Shiroishi,33.1483,130.1233,Japan,JP,JPN,Saga,,21902,1392003123,No
Bungotakada,Bungotakada,33.5757,131.5069,Japan,JP,JPN,Ōita,,21901,1392003392,No
Shinhidaka,Shinhidaka,42.3414,142.3683,Japan,JP,JPN,Hokkaidō,,21873,1392000645,No
Fukuyoshi,Fukuyoshi,33.6833,130.78,Japan,JP,JPN,Fukuoka,,21360,1392624866,No
Yabu,Yabu,35.4047,134.7675,Japan,JP,JPN,Hyōgo,,21813,1392817826,No
Mashiko,Mashiko,36.4675,140.0931,Japan,JP,JPN,Tochigi,,21621,1392280086,No
Etajima,Etajima,34.2228,132.4442,Japan,JP,JPN,Hiroshima,,21557,1392003172,No
Kami,Kami,38.5719,140.855,Japan,JP,JPN,Miyagi,,21666,1392003486,No
Aishō,Aisho,35.1689,136.2125,Japan,JP,JPN,Shiga,,20913,1392003056,No
Matsuura,Matsuura,33.3411,129.7092,Japan,JP,JPN,Nagasaki,,21261,1392003110,No
Shisui,Shisui,35.7167,140.2667,Japan,JP,JPN,Chiba,,20278,1392687208,No
Mobetsu,Mobetsu,44.3564,143.3542,Japan,JP,JPN,Hokkaidō,,21317,1392557863,No
Yachiyo,Yachiyo,36.1814,139.8914,Japan,JP,JPN,Ibaraki,,20838,1392999979,No
Hino,Hino,35.0181,136.2461,Japan,JP,JPN,Shiga,,20945,1392003293,No
Furano,Furano,43.3419,142.3833,Japan,JP,JPN,Hokkaidō,,21071,1392470642,No
Ino,Ino,33.55,133.4333,Japan,JP,JPN,Kōchi,,20750,1392013071,No
Shimogamo,Shimogamo,34.6794,138.9453,Japan,JP,JPN,Shizuoka,,20499,1392351063,No
Nishigō,Nishigo,37.1419,140.1553,Japan,JP,JPN,Fukushima,,20508,1392003125,No
Ryūyō,Ryuyo,34.6783,137.8167,Japan,JP,JPN,Shizuoka,,19756,1392003096,No
Bibai,Bibai,43.3329,141.8538,Japan,JP,JPN,Hokkaidō,,20507,1392376631,No
Susaki,Susaki,33.4008,133.2831,Japan,JP,JPN,Kōchi,,20424,1392572991,No
Namegawa,Namegawa,36.0661,139.3608,Japan,JP,JPN,Saitama,,19885,1392003515,No
Sakae,Sakae,35.8408,140.2439,Japan,JP,JPN,Chiba,,19902,1392003462,No
Tobe,Tobe,33.7492,132.7922,Japan,JP,JPN,Ehime,,20290,1392744694,No
Takanabe,Takanabe,32.1283,131.5033,Japan,JP,JPN,Miyazaki,,20030,1392293829,No
Rumoi,Rumoi,43.9411,141.6369,Japan,JP,JPN,Hokkaidō,,20260,1392820591,No
Hirokawa,Hirokawa,33.2414,130.5514,Japan,JP,JPN,Fukuoka,,19801,1392003284,No
Hakui,Hakui,36.8936,136.7789,Japan,JP,JPN,Ishikawa,,20031,1392246998,No
Satsuma,Satsuma,31.9064,130.4553,Japan,JP,JPN,Kagoshima,,20093,1392003341,No
Fukagawa,Fukagawa,43.7233,142.0536,Japan,JP,JPN,Hokkaidō,,20086,1392710666,No
Makurazaki,Makurazaki,31.2728,130.2969,Japan,JP,JPN,Kagoshima,,19817,1392003174,No
Shirahama,Shirahama,33.6781,135.3481,Japan,JP,JPN,Wakayama,,19976,1392728798,No
Shōnai,Shonai,38.8497,139.9047,Japan,JP,JPN,Yamagata,,19977,1392999981,No
Yosano,Yosano,35.5653,135.1528,Japan,JP,JPN,Kyōto,,19726,1392003204,No
Echizen,Echizen,35.9742,136.1297,Japan,JP,JPN,Fukui,,19708,1392003538,No
Kitatajima,Kitatajima,35.9814,139.4817,Japan,JP,JPN,Saitama,,19362,1392425295,No
Karuizawa,Karuizawa,36.3486,138.5969,Japan,JP,JPN,Gunma,,19648,1392706783,No
Taketa,Taketa,32.9736,131.3978,Japan,JP,JPN,Ōita,,19688,1392003396,No
Fukusaki,Fukusaki,34.9503,134.7603,Japan,JP,JPN,Hyōgo,,19143,1392003495,No
Ibigawa,Ibigawa,35.4869,136.5681,Japan,JP,JPN,Gifu,,19519,1392003088,No
Gōdo,Godo,35.4167,136.6,Japan,JP,JPN,Gifu,,18505,1392043863,No
Kushiro,Kushiro,42.9961,144.4661,Japan,JP,JPN,Hokkaidō,,19391,1392003152,No
Onga,Onga,33.8481,130.6683,Japan,JP,JPN,Fukuoka,,18609,1392003497,No
Mino,Mino,35.5447,136.9075,Japan,JP,JPN,Gifu,,19266,1392884993,No
Kamiichi,Kamiichi,36.7,137.3667,Japan,JP,JPN,Toyama,,19318,1392722248,No
Iiyama,Iiyama,36.8517,138.3656,Japan,JP,JPN,Nagano,,19279,1392890981,No
Mukaiengaru,Mukaiengaru,44.0617,143.5281,Japan,JP,JPN,Hokkaidō,,19358,1392295028,No
Taka,Taka,35.0503,134.9233,Japan,JP,JPN,Hyōgo,,19227,1392003290,No
Ainan,Ainan,32.9622,132.5833,Japan,JP,JPN,Ehime,,19131,1392003348,No
Mure,Mure,34.3376,134.1397,Japan,JP,JPN,Kagawa,,18108,1392003506,No
Sukumo,Sukumo,32.9389,132.7261,Japan,JP,JPN,Kōchi,,19124,1392912259,No
Arita,Arita,33.2106,129.8492,Japan,JP,JPN,Saga,,18867,1392003093,No
Akune,Akune,32.0144,130.1928,Japan,JP,JPN,Kagoshima,,19009,1392003418,No
Aizumisato,Aizumisato,37.4649,139.8342,Japan,JP,JPN,Fukushima,,19078,1392003414,No
Shichigahama,Shichigahama,38.3047,141.0594,Japan,JP,JPN,Miyagi,,17793,1392003288,No
Eiheiji,Eiheiji,36.0922,136.2986,Japan,JP,JPN,Fukui,,18921,1392003240,No
Shimomura,Shimomura,36.0697,138.0803,Japan,JP,JPN,Nagano,,18801,1392835805,No
Motomachi,Motomachi,43.8236,144.1072,Japan,JP,JPN,Hokkaidō,,18943,1392132388,No
Heguri,Heguri,34.6292,135.7006,Japan,JP,JPN,Nara,,18088,1392003472,No
Miyatoko,Miyatoko,33.6992,130.9206,Japan,JP,JPN,Fukuoka,,18599,1392427893,No
Tatsuno,Tatsuno,35.9825,137.9875,Japan,JP,JPN,Nagano,,18503,1392044975,No
Misato,Misato,39.4617,140.5825,Japan,JP,JPN,Akita,,18493,1392003277,No
Yoshimi,Yoshimi,36.04,139.4539,Japan,JP,JPN,Saitama,,18133,1392003109,No
Kunitomi,Kunitomi,31.9906,131.3236,Japan,JP,JPN,Miyazaki,,18460,1392003235,No
Ranzan,Ranzan,36.0567,139.3203,Japan,JP,JPN,Saitama,,17954,1392003117,No
Toyono,Toyono,34.9189,135.4942,Japan,JP,JPN,Ōsaka,,18011,1392001130,No
Kitanakagusuku,Kitanakagusuku,26.3011,127.7931,Japan,JP,JPN,Okinawa,,17038,1392003471,No
Taku,Taku,33.2886,130.1103,Japan,JP,JPN,Saga,,18215,1392003498,No
Yoichi,Yoichi,43.1953,140.7836,Japan,JP,JPN,Hokkaidō,,18252,1392190850,No
Memuro-minami,Memuro-minami,42.9119,143.0508,Japan,JP,JPN,Hokkaidō,,18329,1392837636,No
Shika,Shika,37.0064,136.7781,Japan,JP,JPN,Ishikawa,,18275,1392003481,No
Oyama,Oyama,35.3667,138.9833,Japan,JP,JPN,Kanagawa,,18181,1392334632,No
Kishi,Kishi,35.3364,139.1233,Japan,JP,JPN,Kanagawa,,18204,1392295769,No
Ōi,Oi,35.3267,139.1564,Japan,JP,JPN,Kanagawa,,17062,1392003380,No
Kiyama,Kiyama,33.4269,130.5231,Japan,JP,JPN,Fukuoka,,17455,1392003435,No
Rikuzen-Takata,Rikuzen-Takata,39.0153,141.6294,Japan,JP,JPN,Iwate,,18153,1392211075,No
Minamishibetsuchō,Minamishibetsucho,44.1786,142.4006,Japan,JP,JPN,Hokkaidō,,18138,1392487129,No
Shirosato,Shirosato,36.4792,140.3764,Japan,JP,JPN,Ibaraki,,17916,1392999984,No
Mitake,Mitake,35.4344,137.1308,Japan,JP,JPN,Gifu,,17536,1392599630,No
Kahoku,Kahoku,38.4264,140.3144,Japan,JP,JPN,Yamagata,,17435,1392003454,No
Kitahiroshima,Kitahiroshima,34.6744,132.5383,Japan,JP,JPN,Hiroshima,,17669,1392003255,No
Hinode,Hinode,35.7422,139.2575,Japan,JP,JPN,Tōkyō,,17016,1392999983,No
Toba,Toba,34.4813,136.8434,Japan,JP,JPN,Mie,,17421,1392068005,No
Ebino,Ebino,32.0456,130.8111,Japan,JP,JPN,Miyazaki,,17508,1392003466,No
Shin-Kamigotō,Shin-Kamigoto,32.9844,129.0733,Japan,JP,JPN,Nagasaki,,17479,1392003402,No
Miharu,Miharu,37.4411,140.4928,Japan,JP,JPN,Fukushima,,17319,1392003415,No
Kadogawa,Kadogawa,32.4697,131.6489,Japan,JP,JPN,Miyazaki,,17341,1392290615,No
Mori,Mori,34.8356,137.9272,Japan,JP,JPN,Shizuoka,,17333,1392757253,No
Mannō,Manno,34.1922,133.8414,Japan,JP,JPN,Kagawa,,17324,1392003200,No
Minakami,Minakami,36.6786,138.9991,Japan,JP,JPN,Gunma,,17223,1392003162,No
Minamichita,Minamichita,34.7153,136.9297,Japan,JP,JPN,Aichi,,16805,1392003355,No
Tsuiki,Tsuiki,33.6561,131.0561,Japan,JP,JPN,Fukuoka,,17067,1392121731,No
Yabuki,Yabuki,37.2011,140.3386,Japan,JP,JPN,Fukushima,,16823,1392633195,No
Kumage,Kumage,34.0495,131.969,Japan,JP,JPN,Yamaguchi,,16666,1392003369,No
Ōyodo,Oyodo,34.3906,135.79,Japan,JP,JPN,Nara,,16469,1392003294,No
Katsuura,Katsuura,35.1525,140.3211,Japan,JP,JPN,Chiba,,16723,1392044206,No
Kushima,Kushima,31.4645,131.2284,Japan,JP,JPN,Miyazaki,,16744,1392989065,No
Kawagoe,Kawagoe,35.0231,136.6739,Japan,JP,JPN,Mie,,15048,1392003468,No
Shintomi,Shintomi,32.0689,131.4878,Japan,JP,JPN,Miyazaki,,16495,1392003250,No
Sunagawa,Sunagawa,43.4948,141.9035,Japan,JP,JPN,Hokkaidō,,16513,1392198315,No
Yoshinogari,Yoshinogari,33.3211,130.3989,Japan,JP,JPN,Saga,,16324,1392003363,No
Miyazu,Miyazu,35.5356,135.1956,Japan,JP,JPN,Kyōto,,16564,1392216318,No
Mifune,Mifune,32.7144,130.8019,Japan,JP,JPN,Kumamoto,,16468,1392426855,No
Nakanoto,Nakanoto,36.9889,136.9017,Japan,JP,JPN,Ishikawa,,16442,1392003102,No
Nanbu,Nanbu,40.4669,141.3817,Japan,JP,JPN,Aomori,,16449,1392002869,No
Tōhoku,Tohoku,40.7281,141.2578,Japan,JP,JPN,Aomori,,16449,1392003186,No
Shiraoi,Shiraoi,42.5511,141.3558,Japan,JP,JPN,Hokkaidō,,16364,1392327130,No
Ōarai,Oarai,36.3133,140.575,Japan,JP,JPN,Ibaraki,,15696,1392502635,No
Kumiyama,Kumiyama,34.8814,135.7328,Japan,JP,JPN,Kyōto,,15200,1392003183,No
Kotoura,Kotoura,35.4953,133.6928,Japan,JP,JPN,Tottori,,16167,1392003461,No
Yurihama,Yurihama,35.49,133.8647,Japan,JP,JPN,Tottori,,15972,1392003407,No
Owase,Owase,34.0667,136.1833,Japan,JP,JPN,Mie,,16079,1392003455,No
Aki,Aki,33.5025,133.9072,Japan,JP,JPN,Kōchi,,16090,1392875978,No
Minamiminowa,Minamiminowa,35.8728,137.9753,Japan,JP,JPN,Nagano,,15727,1392003230,No
Kanan,Kanan,34.4917,135.6297,Japan,JP,JPN,Ōsaka,,15497,1392003300,No
Nagasu,Nagasu,32.9297,130.4528,Japan,JP,JPN,Kumamoto,,15299,1392244225,No
Tachiarai,Tachiarai,33.3725,130.6225,Japan,JP,JPN,Fukuoka,,15387,1392006046,No
Tsukumiura,Tsukumiura,33.0725,131.8611,Japan,JP,JPN,Ōita,,15664,1392037074,No
Gonohe,Gonohe,40.5311,141.3078,Japan,JP,JPN,Aomori,,15761,1392003366,No
Kumano,Kumano,33.8833,136.1,Japan,JP,JPN,Mie,,15806,1392123261,No
Miyota,Miyota,36.3214,138.5089,Japan,JP,JPN,Nagano,,15494,1392003209,No
Matsushige,Matsushige,34.1339,134.5803,Japan,JP,JPN,Tokushima,,14723,1392003501,No
Kasumi,Kasumi,35.6322,134.6292,Japan,JP,JPN,Hyōgo,,15704,1392645167,No
